player_id,season_id,team_id,filter_key,minutes_played,min_minutes_required,meets_minimum_sample
1498488,25641,11711,away,848.0,450,True
1499086,25599,11364,away,539.0,450,True
1499092,25599,11364,away,650.0,450,True
1499803,25567,2945,away,1246.0,450,True
1500789,25673,2921,away,1881.0,450,True
1500844,25535,2512,away,837.0,450,True
1507167,25682,13860,away,1103.0,450,True
1524950,25735,2412,away,663.0,450,True
1524954,25653,5724,away,520.0,450,True
1525033,24971,270,away,547.0,450,True
1525043,25584,7684,away,824.0,450,True
1525150,25652,3588,away,1367.0,450,True
1525202,25682,1041,away,669.0,450,True
1525246,25652,2927,away,782.0,450,True
1525359,26164,1234,away,534.0,450,True
1548028,25653,3369,away,573.0,450,True
1548366,25598,53,away,589.0,450,True
1548370,24943,411,away,453.0,450,True
1548370,25600,1118,away,1138.0,450,True
1548371,25636,22608,away,690.0,450,True
1548377,24971,7242,away,23.0,450,False
1548396,25536,939,away,582.0,450,True
1548410,25566,3955,away,599.0,450,True
1548435,25641,8132,away,682.0,450,True
1548625,25601,3137,away,360.0,450,False
1548650,25641,11676,away,1184.0,450,True
1846846,25567,2736,away,1232.0,450,True
1872573,25535,2764,away,647.0,450,True
1872650,25649,251,away,679.0,450,True
1872745,25584,3358,away,1105.0,450,True
1872746,25535,3260,away,494.0,450,True
1872749,25567,6662,away,1599.0,450,True
1872764,25567,5421,away,478.0,450,True
1873168,25601,28077,away,1350.0,450,True
2158212,25598,62,away,1478.0,450,True
2158422,25652,2927,away,943.0,450,True
2158475,25652,3647,away,478.0,450,True
2158652,25641,10266,away,1185.0,450,True
2158653,25641,8132,away,921.0,450,True
2158711,25641,11711,away,723.0,450,True
2170239,25599,3452,away,642.0,450,True
2170250,25536,293,away,1089.0,450,True
2170269,25641,10266,away,1712.0,450,True
2170272,25653,49,away,545.0,450,True
2170278,25601,2417,away,540.0,450,True
2178570,25567,3471,away,511.0,450,True
2178600,25682,3702,away,457.0,450,True
2178650,25652,3114,away,393.0,450,False
2178946,25652,999,away,1141.0,450,True
2206562,25591,3097,away,909.0,450,True
2206568,25682,3897,away,316.0,450,False
2206671,25649,305,away,1168.0,450,True
2206701,25591,3531,away,1430.0,450,True
2206702,25653,4080,away,971.0,450,True
2206745,25591,3531,away,729.0,450,True
2206747,25591,1351,away,773.0,450,True
2206827,25653,4080,away,987.0,450,True
2483192,25600,2938,away,1065.0,450,True
2483202,25598,66,away,1261.0,450,True
2483209,25649,16,away,875.0,450,True
2483278,25566,112,away,1055.0,450,True
2483371,26164,1343,away,618.0,450,True
2483426,25652,1077,away,611.0,450,True
2483609,26164,1000,away,654.0,450,True
2483655,25566,2791,away,1080.0,450,True
2483954,26164,267,away,574.0,450,True
2510218,25649,138,away,730.0,450,True
2510233,25759,213,away,1246.0,450,True
2510255,25648,64,away,680.0,450,True
2510268,24943,532,away,925.0,450,True
2510332,25652,1638,away,487.0,450,True
2510388,25682,88,away,633.0,450,True
2510414,25662,2997,away,799.0,450,True
2510439,25636,6953,away,770.0,450,True
2510814,25673,3968,away,619.0,450,True
2510835,25735,2412,away,353.0,450,False
2510840,25600,2709,away,1540.0,450,True
2510860,25591,2727,away,512.0,450,True
2510963,25566,2613,away,898.0,450,True
2511075,26164,1343,away,552.0,450,True
2511076,26164,7818,away,306.0,450,False
2511090,25662,2495,away,974.0,450,True
2511155,25636,8759,away,1370.0,450,True
2511220,24943,3285,away,1118.0,450,True
2511221,25648,5,away,558.0,450,True
2511226,25735,227972,away,867.0,450,True
2538511,25649,54,away,944.0,450,True
2538512,25597,664,away,1386.0,450,True
2538544,25536,1789,away,1049.0,450,True
2815999,25759,2934,away,625.0,450,True
2816015,26164,6947,away,1243.0,450,True
2816059,24942,744,away,727.0,450,True
2816063,25648,117,away,559.0,450,True
2816157,25641,3195,away,674.0,450,True
2816254,25599,490,away,945.0,450,True
2816255,25599,2712,away,1339.0,450,True
2823100,25535,890,away,698.0,450,True
2823175,25636,8724,away,1105.0,450,True
2823410,25648,99,away,921.0,450,True
2823438,25598,309,away,1530.0,450,True
2823500,24943,2678,away,524.0,450,True
2823507,25649,23,away,2070.0,450,True
2823509,25682,286,away,1164.0,450,True
2846690,25649,251,away,824.0,450,True
2846749,25673,274,away,1168.0,450,True
2846750,25641,8132,away,419.0,450,False
2846848,25535,2482,away,479.0,450,True
2846880,25637,822,away,509.0,450,True
2846905,25637,2460,away,1099.0,450,True
2846907,25745,3161,away,1428.0,450,True
2875857,25637,814,away,1145.0,450,True
2875883,25649,305,away,1164.0,450,True
3156869,25759,118,away,793.0,450,True
3156870,25673,10008,away,1537.0,450,True
3169774,25653,3678,away,1206.0,450,True
3169778,25745,58,away,1039.0,450,True
3169820,25641,7773,away,935.0,450,True
3169824,24942,1260,away,694.0,450,True
3169839,25598,770,away,1025.0,450,True
3169869,25598,770,away,394.0,450,False
3179620,25652,3527,away,700.0,450,True
3181365,25759,134582,away,516.0,450,True
3181384,25673,2921,away,1707.0,450,True
3181434,25648,99,away,1141.0,450,True
3187720,25598,258,away,1787.0,450,True
3187864,25682,554,away,696.0,450,True
3187873,25637,2344,away,1620.0,450,True
3187890,25745,364,away,1193.0,450,True
3187964,25598,282,away,455.0,450,True
3188047,24942,374,away,448.0,450,False
3188067,25648,65,away,1372.0,450,True
3188081,25069,724,away,1029.0,450,True
3188134,25598,770,away,1573.0,450,True
3219346,25535,1228,away,675.0,450,True
3219682,25567,5421,away,757.0,450,True
3219702,25745,364,away,1396.0,450,True
3219722,25601,8224,away,715.0,450,True
3219725,25535,8761,away,1131.0,450,True
3219728,25673,9818,away,1691.0,450,True
3502642,25648,12,away,1980.0,450,True
3502645,25648,283,away,926.0,450,True
3502650,25648,122,away,987.0,450,True
3509896,25658,1174,away,477.0,450,True
3509963,24942,1097,away,522.0,450,True
3509987,25682,688,away,1225.0,450,True
3510025,25658,1461,away,754.0,450,True
3510186,25673,618,away,535.0,450,True
3510215,25682,4192,away,958.0,450,True
3510227,25567,6318,away,676.0,450,True
3510267,25673,6968,away,1710.0,450,True
3510273,25673,6827,away,1334.0,450,True
3510292,25673,3169,away,1396.0,450,True
3510293,25673,3968,away,697.0,450,True
3526251,25658,7047,away,977.0,450,True
3526264,25653,3678,away,1337.0,450,True
3526277,25641,9426,away,1217.0,450,True
3533075,25658,7758,away,782.0,450,True
3533119,25641,11676,away,1061.0,450,True
3533245,26164,445,away,555.0,450,True
3533316,25069,7566,away,900.0,450,True
3533334,25745,884,away,1288.0,450,True
3533357,25682,3990,away,720.0,450,True
3533724,25652,2927,away,584.0,450,True
3533809,25649,54,away,656.0,450,True
3533825,25735,3960,away,1206.0,450,True
3533830,25648,30,away,506.0,450,True
3533845,25069,7828,away,987.0,450,True
3533873,25652,3611,away,732.0,450,True
3568403,25658,1461,away,1294.0,450,True
3568417,25597,494,away,1166.0,450,True
3568423,25584,906,away,923.0,450,True
3568482,25597,1652,away,1136.0,450,True
3568504,25637,2385,away,1399.0,450,True
3568778,25735,247549,away,724.0,450,True
3857281,25536,2933,away,586.0,450,True
3857295,25566,2791,away,696.0,450,True
3857303,25658,9291,away,447.0,450,False
3857327,25641,132584,away,845.0,450,True
3857328,25648,30,away,822.0,450,True
3861304,25682,34,away,791.0,450,True
3861325,25649,305,away,1790.0,450,True
3861333,25649,235,away,2070.0,450,True
3861378,25591,216,away,856.0,450,True
3861539,25652,482,away,1311.0,450,True
3861546,25652,3565,away,297.0,450,False
3861563,25652,482,away,658.0,450,True
3861574,25652,3588,away,1284.0,450,True
3861601,25016,8680,away,413.0,450,False
3861637,25652,3565,away,616.0,450,True
3861642,25652,956,away,1111.0,450,True
3861720,25652,3647,away,1276.0,450,True
3861723,25648,30,away,1032.0,450,True
3861724,26164,267,away,1255.0,450,True
3861786,25069,1666,away,1244.0,450,True
3861827,25648,21,away,1575.0,450,True
3861834,25652,2642,away,998.0,450,True
3861893,25637,2344,away,1606.0,450,True
3862031,25652,1092,away,920.0,450,True
3862090,25652,1638,away,1074.0,450,True
3862128,25682,347,away,481.0,450,True
3862139,25682,88,away,564.0,450,True
3862358,25652,2554,away,1529.0,450,True
3862381,25607,468,away,1012.0,450,True
3862450,25652,2642,away,554.0,450,True
3862465,25682,3702,away,983.0,450,True
3862477,25607,362,away,1292.0,450,True
3862494,25653,3357,away,799.0,450,True
3862554,25652,3588,away,1375.0,450,True
3862572,25652,2927,away,731.0,450,True
3862589,25652,3431,away,602.0,450,True
3862667,25745,605,away,989.0,450,True
3862672,25535,3270,away,1226.0,450,True
3862727,25652,2927,away,1171.0,450,True
3862769,25607,362,away,1570.0,450,True
3876526,25658,1112,away,420.0,450,False
3876535,25648,25,away,1796.0,450,True
3876547,25607,13775,away,1415.0,450,True
3876667,25600,2402,away,706.0,450,True
3876679,24971,1668,away,1147.0,450,True
3876693,25662,6810,away,815.0,450,True
3876758,25600,6722,away,1272.0,450,True
3876766,25591,4484,away,1147.0,450,True
3876808,26164,1234,away,1598.0,450,True
3877049,25673,12330,away,1030.0,450,True
4187882,25745,2628,away,1024.0,450,True
4187912,25653,3357,away,450.0,450,True
4192249,25759,1089,away,792.0,450,True
4192268,25566,396,away,613.0,450,True
4192280,26164,1000,away,1427.0,450,True
4192331,25641,8132,away,983.0,450,True
4192333,25682,643,away,1064.0,450,True
4192358,25599,35,away,1170.0,450,True
4237036,25759,2934,away,1240.0,450,True
4237048,25566,892,away,752.0,450,True
4237074,25652,2927,away,595.0,450,True
4237085,25535,302,away,783.0,450,True
4243098,24971,1335,away,494.0,450,True
4243131,25682,34,away,1203.0,450,True
4243178,25641,11711,away,487.0,450,True
4536487,25584,3358,away,1033.0,450,True
4536488,25682,1071,away,1216.0,450,True
4536496,25598,62,away,578.0,450,True
4536511,25637,2475,away,504.0,450,True
4536512,25735,3117,away,1096.0,450,True
4536525,25607,3525,away,587.0,450,True
4536539,26164,522,away,611.0,450,True
4536544,25673,429,away,877.0,450,True
4536547,26164,2892,away,1508.0,450,True
4536548,26164,1343,away,1349.0,450,True
4536579,25658,1028,away,1186.0,450,True
4536580,25600,2555,away,792.0,450,True
4536582,25567,28023,away,663.0,450,True
4536583,25600,355,away,549.0,450,True
4536588,25641,9426,away,318.0,450,False
4536591,25597,1652,away,1184.0,450,True
4545321,25177,8889,away,1091.0,450,True
4545347,25648,122,away,496.0,450,True
4545348,25566,3955,away,1371.0,450,True
4545353,25599,5585,away,674.0,450,True
4545371,25637,1433,away,1185.0,450,True
4545376,25682,554,away,1126.0,450,True
4545390,25745,35867,away,1442.0,450,True
4545417,25682,554,away,842.0,450,True
4545427,25535,3191,away,714.0,450,True
4545463,25673,344,away,1723.0,450,True
4545486,25652,482,away,1019.0,450,True
4545504,25069,724,away,727.0,450,True
4545516,25648,22,away,879.0,450,True
4592179,24942,207,away,105.0,450,False
4592196,25648,122,away,1362.0,450,True
4592204,25636,2650,away,716.0,450,True
4592240,25745,7035,away,1361.0,450,True
4598725,25649,17,away,774.0,450,True
4599256,25662,571,away,485.0,450,True
4893655,25649,138,away,771.0,450,True
4916243,25016,10443,away,1240.0,450,True
4916377,25641,134619,away,437.0,450,False
4925836,25601,3283,away,688.0,450,True
4926025,25591,216,away,705.0,450,True
4969627,25535,2512,away,1304.0,450,True
4969690,25598,309,away,1454.0,450,True
4969703,25649,138,away,665.0,450,True
4969704,24942,1387,away,1290.0,450,True
4969736,25591,1745,away,1303.0,450,True
4977640,25641,3444,away,843.0,450,True
4977645,25016,8673,away,698.0,450,True
4977647,25016,8673,away,526.0,450,True
4977653,25607,2357,away,1503.0,450,True
4977687,25648,12,away,555.0,450,True
4997513,25600,2938,away,1656.0,450,True
4997515,24943,3603,away,667.0,450,True
5270348,25584,7920,away,540.0,450,True
5270374,25177,6142,away,518.0,450,True
5270467,25637,814,away,828.0,450,True
5270496,25069,1840,away,540.0,450,True
5283381,25652,999,away,460.0,450,True
5283385,25536,86,away,1076.0,450,True
5283493,25599,2645,away,891.0,450,True
5283526,25601,662,away,1082.0,450,True
5283531,25673,9818,away,597.0,450,True
5283589,25636,2650,away,568.0,450,True
5283592,25759,213,away,968.0,450,True
5283619,25658,108,away,728.0,450,True
5283627,25662,229320,away,607.0,450,True
5283644,25662,4136,away,1078.0,450,True
5283698,25177,6142,away,1265.0,450,True
5283704,25648,99,away,783.0,450,True
5283710,25566,506,away,1049.0,450,True
5283733,25566,2613,away,599.0,450,True
5283769,25597,2345,away,766.0,450,True
5283771,25535,11356,away,696.0,450,True
5283785,25652,3317,away,1098.0,450,True
5283791,25535,3260,away,1038.0,450,True
5283802,24971,290,away,1329.0,450,True
5283846,25648,30,away,1490.0,450,True
5283880,25745,11741,away,993.0,450,True
5283883,25745,3497,away,877.0,450,True
5332092,25535,3270,away,870.0,450,True
5332181,25535,890,away,779.0,450,True
5336796,25641,10266,away,324.0,450,False
5336859,25535,8761,away,742.0,450,True
5336907,25535,11356,away,900.0,450,True
5629267,25601,3283,away,811.0,450,True
5629269,25636,1020,away,841.0,450,True
5629290,25649,137,away,1745.0,450,True
5640825,25682,34,away,779.0,450,True
5640843,25069,9036,away,1128.0,450,True
5640845,25567,28029,away,563.0,450,True
5640878,25597,682,away,1068.0,450,True
5640884,25648,33,away,974.0,450,True
5640904,25598,309,away,1319.0,450,True
5640920,25607,2866,away,569.0,450,True
5641028,25584,906,away,712.0,450,True
5641044,25745,1085,away,1422.0,450,True
5641048,25567,3471,away,469.0,450,True
5641079,25600,357,away,1027.0,450,True
5641100,25673,844,away,1132.0,450,True
5666479,25535,890,away,465.0,450,True
5666490,25673,2921,away,700.0,450,True
5666491,25658,1028,away,1073.0,450,True
5666540,25658,430,away,939.0,450,True
5666544,25648,25,away,1238.0,450,True
5956430,25599,2645,away,744.0,450,True
5956434,25673,274,away,1387.0,450,True
5967748,25648,26,away,898.0,450,True
5967839,25536,86,away,1168.0,450,True
5967843,25600,1947,away,1194.0,450,True
5968017,25584,8082,away,1432.0,450,True
6006074,25653,5724,away,970.0,450,True
6006245,25535,3270,away,800.0,450,True
6013442,25682,1041,away,707.0,450,True
6306066,25597,664,away,522.0,450,True
6306068,25597,73,away,720.0,450,True
6306087,24971,617,away,1037.0,450,True
6306111,24971,2474,away,232.0,450,False
6306131,25759,602,away,485.0,450,True
6306138,25535,302,away,764.0,450,True
6306139,25649,409,away,776.0,450,True
6599923,26164,1343,away,810.0,450,True
6599964,25673,6968,away,1479.0,450,True
6599975,25177,27467,away,614.0,450,True
6599976,25600,6722,away,969.0,450,True
6599977,25597,664,away,1341.0,450,True
6599978,25658,1174,away,463.0,450,True
6599979,25652,3647,away,1095.0,450,True
6608215,25600,1118,away,824.0,450,True
6608242,25648,122,away,850.0,450,True
6642441,25566,112,away,701.0,450,True
6642507,25641,7773,away,1396.0,450,True
6642510,25745,6377,away,1061.0,450,True
6655155,25601,6615,away,850.0,450,True
6971964,25016,2929,away,1150.0,450,True
6972189,25649,183,away,858.0,450,True
6972292,25597,919,away,1520.0,450,True
6974793,24943,354,away,1113.0,450,True
6974922,26164,6947,away,1397.0,450,True
6984743,24943,2753,away,356.0,450,False
7025626,25636,1703,away,529.0,450,True
7025658,25607,2357,away,625.0,450,True
7026561,25652,482,away,931.0,450,True
7026563,25648,4,away,731.0,450,True
7026564,25648,5,away,1089.0,450,True
7026565,25598,180,away,630.0,450,True
7026724,25636,1703,away,1027.0,450,True
7026768,25658,1083,away,1027.0,450,True
7034510,25601,3137,away,557.0,450,True
7034592,25745,12152,away,823.0,450,True
7330506,25566,7926,away,911.0,450,True
7330510,25745,830,away,541.0,450,True
7330512,25673,844,away,1311.0,450,True
7345851,25600,2938,away,1142.0,450,True
7346244,25598,180,away,861.0,450,True
7346257,25641,11676,away,571.0,450,True
7346268,25652,3317,away,590.0,450,True
7346311,25601,8224,away,787.0,450,True
7346334,25601,6615,away,1103.0,450,True
7346335,25601,8224,away,689.0,450,True
7346393,25584,7684,away,1358.0,450,True
7346622,25759,213,away,1262.0,450,True
7346725,25658,1174,away,891.0,450,True
7347115,24971,1335,away,802.0,450,True
7386868,25567,5354,away,709.0,450,True
7392788,25649,17,away,1450.0,450,True
7687676,25648,30,away,1965.0,450,True
7687965,24971,502,away,902.0,450,True
7688076,24942,312,away,1224.0,450,True
7688261,25648,2,away,1890.0,450,True
7688269,24942,910,away,1613.0,450,True
7688499,25601,5581,away,582.0,450,True
7689031,25636,1276,away,1036.0,450,True
7693534,25601,8224,away,813.0,450,True
7694076,25535,349,away,877.0,450,True
7694298,25177,3546,away,1311.0,450,True
7697209,25745,3497,away,1272.0,450,True
7698433,25673,618,away,676.0,450,True
7698438,25673,8366,away,1641.0,450,True
7698454,25745,1198,away,734.0,450,True
7708974,24943,1226,away,595.0,450,True
7709204,25641,3599,away,1357.0,450,True
7714337,25649,301,away,1121.0,450,True
7714340,25648,47,away,1197.0,450,True
7742181,25649,294,away,306.0,450,False
7742257,25607,462,away,1429.0,450,True
8056287,25652,2554,away,725.0,450,True
8056316,25597,919,away,1399.0,450,True
8093403,25745,2628,away,645.0,450,True
8101004,25591,4484,away,965.0,450,True
8101008,25591,1351,away,500.0,450,True
8403220,25636,1371,away,1235.0,450,True
8403613,25745,652,away,1074.0,450,True
8403615,25745,1198,away,582.0,450,True
8409959,26164,445,away,122.0,450,False
8409974,25745,3497,away,450.0,450,True
8416554,25649,110,away,405.0,450,False
8416698,25591,463,away,540.0,450,True
8416700,25601,8224,away,1089.0,450,True
8416702,25591,2727,away,979.0,450,True
8417178,25177,6556,away,436.0,450,False
8417194,25177,8889,away,1486.0,450,True
8417249,25637,2460,away,1459.0,450,True
8417251,26164,522,away,418.0,450,False
8417254,26164,267,away,1122.0,450,True
8417287,25637,2460,away,467.0,450,True
8417341,25599,2468,away,696.0,450,True
8417831,25535,8761,away,1261.0,450,True
8417849,25745,7035,away,1097.0,450,True
8417851,25682,34,away,930.0,450,True
8456327,25673,12330,away,669.0,450,True
8456341,25759,602,away,1011.0,450,True
8497895,25649,28,away,81.0,450,False
9274006,25682,81,away,614.0,450,True
9279559,25648,122,away,299.0,450,False
9302725,25658,430,away,999.0,450,True
9302755,25598,282,away,556.0,450,True
9302865,25536,7466,away,1239.0,450,True
9302885,25641,1026,away,832.0,450,True
9302909,25566,2940,away,1210.0,450,True
9307576,25682,3897,away,1392.0,450,True
9307980,25597,61,away,82.0,450,False
9308116,25641,1026,away,785.0,450,True
9605691,25069,7828,away,1055.0,450,True
9605714,25648,12,away,856.0,450,True
9611525,25649,150,away,1607.0,450,True
9616249,25759,1089,away,758.0,450,True
9616674,25652,3431,away,877.0,450,True
9616692,25662,229320,away,931.0,450,True
9636175,25566,506,away,508.0,450,True
9636187,25637,2344,away,1423.0,450,True
9641361,25566,396,away,726.0,450,True
9938916,25535,1266,away,815.0,450,True
9938953,24943,2876,away,572.0,450,True
9938960,25016,1268,away,1194.0,450,True
9938961,25016,8673,away,1080.0,450,True
9938962,25016,7325,away,606.0,450,True
9938963,25648,2,away,677.0,450,True
9938964,25016,8680,away,646.0,450,True
9938966,25016,2688,away,801.0,450,True
9939008,25600,2741,away,830.0,450,True
9939024,25648,7,away,1078.0,450,True
9939028,25597,1403,away,1314.0,450,True
9939030,25601,227584,away,509.0,450,True
9939034,25535,135,away,1212.0,450,True
9939054,25599,2712,away,1158.0,450,True
9939068,25599,6067,away,1075.0,450,True
9939106,25591,1351,away,1190.0,450,True
9939133,25566,2940,away,888.0,450,True
9939141,25641,134619,away,1028.0,450,True
9939165,25662,2997,away,916.0,450,True
9939167,25662,6900,away,732.0,450,True
9939173,25662,2997,away,754.0,450,True
9939187,25535,8761,away,531.0,450,True
9939190,25652,3527,away,868.0,450,True
9939197,25597,919,away,819.0,450,True
9939199,25637,1128,away,562.0,450,True
9939202,25600,2555,away,899.0,450,True
9939204,25745,3497,away,137.0,450,False
9939206,25637,1128,away,545.0,450,True
9939395,25598,284,away,1409.0,450,True
9949372,25658,1112,away,1449.0,450,True
9950237,25673,344,away,1639.0,450,True
9964067,25648,25,away,1340.0,450,True
10274958,25641,12619,away,1150.0,450,True
10275412,25652,3647,away,472.0,450,True
10275578,25636,211,away,777.0,450,True
10275906,25649,348,away,503.0,450,True
10309700,25648,42,away,1722.0,450,True
10309769,25662,6963,away,482.0,450,True
10310312,25648,283,away,1380.0,450,True
10310763,25648,117,away,1538.0,450,True
10310765,25648,116,away,1422.0,450,True
10319459,24943,411,away,956.0,450,True
10319489,25607,462,away,1233.0,450,True
10322347,25735,2412,away,992.0,450,True
10626586,24971,1668,away,1194.0,450,True
10630620,25069,724,away,1095.0,450,True
10631219,25759,602,away,1112.0,450,True
10631746,25607,3525,away,682.0,450,True
10647672,25567,28028,away,560.0,450,True
10948271,25745,269225,away,658.0,450,True
10948398,25658,7047,away,1482.0,450,True
10966261,25598,53,away,1038.0,450,True
10966288,25597,61,away,1136.0,450,True
10966299,25682,688,away,1057.0,450,True
10967315,24942,910,away,566.0,450,True
10967318,25649,23,away,540.0,450,True
10967324,25535,8761,away,646.0,450,True
10967436,25745,35867,away,559.0,450,True
10995439,26164,1216,away,1139.0,450,True
11022894,25745,58,away,770.0,450,True
11298635,25745,2628,away,469.0,450,True
11311804,25591,3643,away,1526.0,450,True
11322430,25637,2360,away,766.0,450,True
11322446,25745,1198,away,1389.0,450,True
11322489,25649,301,away,2053.0,450,True
11323002,25673,2921,away,1124.0,450,True
11346988,24971,1335,away,915.0,450,True
11347071,25599,237670,away,1220.0,450,True
11353232,25567,5354,away,678.0,450,True
11353237,25535,3191,away,569.0,450,True
11669678,25745,652,away,774.0,450,True
11675248,25069,9036,away,1137.0,450,True
11675726,25597,1550,away,489.0,450,True
11675760,25601,3283,away,461.0,450,True
11676212,25567,28028,away,1016.0,450,True
11676686,25607,462,away,1620.0,450,True
11704884,25536,2447,away,808.0,450,True
11704894,25652,3565,away,646.0,450,True
11705302,25597,637,away,1343.0,450,True
11705315,25673,2921,away,446.0,450,False
11711974,25535,1228,away,708.0,450,True
11776851,25662,8644,away,344.0,450,False
11781676,26164,176,away,724.0,450,True
12016859,25636,211,away,950.0,450,True
12016943,25567,5421,away,697.0,450,True
12016945,25600,2641,away,857.0,450,True
12058669,24971,8775,away,1211.0,450,True
12058670,25536,1789,away,677.0,450,True
12066426,25673,2921,away,888.0,450,True
12148408,25673,2921,away,450.0,450,True
12371875,26164,267,away,1692.0,450,True
12371922,25653,3369,away,1093.0,450,True
12393223,25584,8082,away,991.0,450,True
12393289,25599,2645,away,1170.0,450,True
12393393,25591,2727,away,275.0,450,False
12393436,25673,6827,away,679.0,450,True
12393469,25745,4092,away,1127.0,450,True
12394109,25673,429,away,519.0,450,True
12394527,24942,1097,away,1130.0,450,True
12433117,25597,1016,away,1268.0,450,True
12433119,25591,3097,away,866.0,450,True
12433124,25597,637,away,739.0,450,True
12433161,25649,251,away,793.0,450,True
12433168,25648,7,away,1554.0,450,True
12433196,24943,2876,away,483.0,450,True
12433344,25535,135,away,1429.0,450,True
12450416,25535,2482,away,1083.0,450,True
12759174,25759,27943,away,952.0,450,True
12789336,25597,1016,away,1098.0,450,True
12789480,25682,2632,away,1035.0,450,True
12790114,25653,49,away,1117.0,450,True
12790660,25566,3955,away,890.0,450,True
12790692,25637,814,away,1094.0,450,True
12830709,25607,10655,away,829.0,450,True
12844039,25591,1351,away,438.0,450,False
12844216,25591,3552,away,968.0,450,True
12844226,25177,11230,away,450.0,450,True
12844293,24942,1260,away,1271.0,450,True
13155983,25566,506,away,570.0,450,True
13156008,25637,2385,away,1398.0,450,True
13156009,25601,28077,away,780.0,450,True
13171217,25641,8132,away,1099.0,450,True
13171219,25735,7085,away,619.0,450,True
13171220,25601,28077,away,262.0,450,False
13171226,25641,9426,away,1178.0,450,True
13171232,25658,3520,away,536.0,450,True
13186098,25662,6810,away,628.0,450,True
13186483,25682,1071,away,537.0,450,True
13186573,25759,781,away,1260.0,450,True
13224982,25652,482,away,1232.0,450,True
13239047,25584,7684,away,667.0,450,True
13239062,25566,112,away,354.0,450,False
13285377,25641,3444,away,570.0,450,True
13573690,25069,4323,away,1206.0,450,True
13590995,25600,1947,away,1010.0,450,True
13591493,25598,53,away,229.0,450,False
13633340,25600,2555,away,1126.0,450,True
13633389,25649,17,away,1298.0,450,True
13646843,25177,3546,away,1095.0,450,True
13646970,25600,357,away,848.0,450,True
13647180,25567,28023,away,355.0,450,False
13649139,25745,58,away,1218.0,450,True
13963085,25652,3527,away,853.0,450,True
13980925,25536,2905,away,1345.0,450,True
13981039,25735,247549,away,771.0,450,True
13991365,25535,3260,away,908.0,450,True
13992050,25597,750,away,1048.0,450,True
14004462,25069,1666,away,867.0,450,True
14004468,25652,1638,away,1183.0,450,True
14011722,24971,8775,away,1012.0,450,True
14011789,25177,8889,away,750.0,450,True
14011800,25535,3781,away,1202.0,450,True
14320397,25069,7566,away,553.0,450,True
14328501,25599,2468,away,1064.0,450,True
14328975,25649,294,away,676.0,450,True
14328977,25641,11711,away,790.0,450,True
14338021,25536,2356,away,121.0,450,False
14338025,26164,7818,away,1036.0,450,True
14338068,25600,2402,away,426.0,450,False
14338473,25648,22,away,1227.0,450,True
14358017,25598,282,away,1237.0,450,True
14358061,24942,312,away,1543.0,450,True
14359087,24942,207,away,1031.0,450,True
14399851,25599,3452,away,810.0,450,True
14399853,25599,2645,away,1238.0,450,True
14677228,25658,430,away,1187.0,450,True
14684989,25591,3531,away,756.0,450,True
14685017,25597,1016,away,1286.0,450,True
14685018,25637,1433,away,736.0,450,True
14685080,25649,249,away,1591.0,450,True
14685089,24943,2753,away,705.0,450,True
14709213,25637,1128,away,1169.0,450,True
14726291,25648,2,away,455.0,450,True
14773708,25641,8132,away,722.0,450,True
15040135,24943,2678,away,648.0,450,True
15053041,25641,8474,away,829.0,450,True
15061513,24971,1668,away,1105.0,450,True
15061587,25535,8761,away,720.0,450,True
15061999,25649,409,away,477.0,450,True
15074746,25567,6318,away,216.0,450,False
15076357,25648,117,away,958.0,450,True
15076397,25069,2617,away,1440.0,450,True
15083970,25648,47,away,1019.0,450,True
15160817,24971,8775,away,727.0,450,True
15169841,24971,2474,away,607.0,450,True
15169863,24943,2353,away,784.0,450,True
15169863,25598,53,away,717.0,450,True
15170249,24971,11914,away,1076.0,450,True
15170262,24971,11914,away,1021.0,450,True
15170264,24971,1743,away,59.0,450,False
15170474,24971,502,away,695.0,450,True
15412894,24942,910,away,990.0,450,True
15413326,26164,397,away,1079.0,450,True
15413328,25591,1745,away,973.0,450,True
15426471,25536,2447,away,535.0,450,True
15434411,25658,1461,away,916.0,450,True
15434435,25735,2432,away,524.0,450,True
15434602,25535,8761,away,682.0,450,True
15434635,24942,1260,away,719.0,450,True
15524626,24971,617,away,985.0,450,True
15524632,25652,1092,away,754.0,450,True
15524638,24971,321,away,774.0,450,True
15630279,24971,313,away,1216.0,450,True
15756093,25636,1703,away,1370.0,450,True
15756107,25658,1174,away,1191.0,450,True
15756157,25597,664,away,665.0,450,True
15763370,24943,2353,away,622.0,450,True
15763847,25637,1128,away,1455.0,450,True
15764248,25599,2963,away,540.0,450,True
15788778,24943,1777,away,1347.0,450,True
15789914,26164,267,away,381.0,450,False
15790047,24971,7242,away,1350.0,450,True
16119552,25682,688,away,1170.0,450,True
16120893,25636,1703,away,1440.0,450,True
16120895,26164,1628,away,614.0,450,True
16135805,25759,1089,away,572.0,450,True
16136389,25069,1840,away,488.0,450,True
16144495,25016,6913,away,1087.0,450,True
16144508,25016,7325,away,908.0,450,True
16144536,25016,8673,away,343.0,450,False
16144550,25016,5856,away,885.0,450,True
16144601,25016,6913,away,915.0,450,True
16144614,25016,1268,away,801.0,450,True
16144770,25673,931,away,817.0,450,True
16146424,24943,1226,away,792.0,450,True
16475640,25653,5724,away,845.0,450,True
16475800,25735,1674,away,670.0,450,True
